date,open,high,low,close,volume
1565420400000,211.53,211.73,211.49,211.56,482.0
1565424000000,211.56,212.45,211.41,212.2,730.34
1565427600000,212.2,213.18,212.07,212.78,930.75
1565431200000,212.78,212.9,211.85,212.22,883.85
1565434800000,212.22,212.22,202.63,204.02,1552.34
1565438400000,204.02,206.36,203.01,205.54,1234.35
1565442000000,205.54,206.92,204.95,205.44,1127.68
1565445600000,205.44,205.51,203.23,204.73,1401.09
1565449200000,204.73,205.53,204.0,205.46,899.28
1565452800000,205.46,205.49,203.49,203.98,796.93
1565456400000,203.98,207.38,203.11,206.51,1105.63
1565460000000,206.51,207.41,206.1,207.02,908.43
1565463600000,207.02,207.42,205.82,206.49,935.55
1565467200000,206.49,207.77,206.35,207.15,748.28
1565470800000,207.15,207.39,205.57,206.56,795.64
1565474400000,206.56,206.71,205.37,206.66,743.18
1565478000000,206.66,207.17,206.38,206.39,594.88
1565481600000,206.39,212.31,206.08,210.12,1375.06
1565485200000,210.12,210.58,209.36,210.01,698.1
1565488800000,210.01,211.72,209.96,211.69,975.62
1565492400000,211.69,212.16,210.77,211.03,818.72
1565496000000,211.03,211.49,209.69,210.27,605.45
1565499600000,210.27,210.54,209.67,210.13,618.83
1565503200000,210.13,211.81,210.03,210.37,754.9
1565506800000,210.37,211.41,210.26,210.66,709.44
1565510400000,210.66,210.83,209.22,209.73,723.74
1565514000000,209.73,210.54,206.67,209.76,1295.52
1565517600000,209.76,210.34,209.31,209.89,789.06
1565521200000,209.89,211.64,209.76,211.49,642.76
1565524800000,211.49,211.55,210.46,211.31,649.16
1565528400000,211.31,211.45,209.97,210.23,696.15
1565532000000,210.23,210.84,209.85,210.1,665.06
1565535600000,210.1,210.64,209.53,210.33,590.25
1565539200000,210.33,214.23,210.29,212.91,1112.12
1565542800000,212.91,215.27,212.0,214.57,745.64
1565546400000,214.57,216.46,213.97,215.58,894.78
1565550000000,215.58,216.36,215.31,215.46,741.6
1565553600000,215.46,216.15,214.51,215.58,732.26
1565557200000,215.58,216.15,213.72,214.62,968.85
1565560800000,214.62,215.91,213.38,215.29,772.87
1565564400000,215.29,216.96,215.17,216.18,891.22
1565568000000,216.18,216.81,214.01,214.49,772.06
1565571600000,214.49,214.71,213.02,213.88,721.05
1565575200000,213.88,214.19,212.98,213.26,711.77
1565578800000,213.26,214.18,213.2,213.91,581.65
1565582400000,213.91,214.53,213.67,213.73,605.35
1565586000000,213.73,213.9,212.88,213.19,741.27
1565589600000,213.19,213.5,212.13,212.69,669.67
1565593200000,212.69,213.35,211.59,212.98,789.59
1565596800000,212.98,213.02,211.38,212.23,1467.05
1565600400000,212.23,212.93,211.76,212.45,1428.29
1565604000000,212.45,212.72,211.77,212.11,1341.71
1565607600000,212.11,212.4,209.97,210.96,1544.47
1565611200000,210.96,212.44,209.8,211.64,1314.94
1565614800000,211.64,212.66,211.01,212.21,1193.58
1565618400000,212.21,212.67,211.64,211.8,1060.12
1565622000000,211.8,212.19,211.01,212.06,1077.51
1565625600000,212.06,213.44,211.61,212.0,1632.73
1565629200000,212.0,213.02,211.85,212.41,1407.48
1565632800000,212.41,212.51,211.64,212.12,1056.16
1565636400000,212.12,212.58,211.98,212.49,1221.41
1565640000000,212.49,213.06,212.14,212.31,1105.91
1565643600000,212.31,212.69,211.59,211.64,1332.54
1565647200000,211.64,212.41,211.16,211.41,1431.64
1565650800000,211.41,211.61,210.97,211.61,1275.54
1565654400000,211.61,211.61,208.5,211.21,1857.16
1565658000000,211.21,211.7,210.03,210.14,1004.93
1565661600000,210.14,210.85,209.77,210.17,1385.07
1565665200000,210.17,210.44,209.24,209.99,1111.6
1565668800000,209.99,210.05,209.36,209.43,1179.41
1565672400000,209.43,210.08,209.23,210.06,1050.34
1565676000000,210.06,210.13,209.73,209.8,1208.37
1565679600000,209.8,210.45,209.04,210.08,1280.02
1565683200000,210.08,210.13,209.28,209.6,1213.9
1565686800000,209.6,210.17,208.47,209.98,1612.54
1565690400000,209.98,211.07,208.98,210.81,1281.22
1565694000000,210.81,211.72,210.49,211.38,980.87
1565697600000,211.38,211.64,210.57,210.63,1139.18
1565701200000,210.63,210.8,209.19,209.39,1389.81
1565704800000,209.39,209.44,206.59,207.14,2188.52
1565708400000,207.14,207.29,204.25,205.9,1744.35
1565712000000,205.9,207.51,205.58,206.57,1358.48
1565715600000,206.57,209.08,206.23,208.18,1637.12
1565719200000,208.18,208.96,207.72,208.1,953.98
1565722800000,208.1,208.43,207.8,208.18,820.46
1565726400000,208.18,208.91,207.97,207.98,935.65
