date,open,high,low,close,volume
1562752800000,13073.5,13075.5,13044.5,13064.5,9.7904
1562760000000,13064.5,13127.5,12900.5,13039.5,1496.7913
1562767200000,13039.5,13065.5,12121.0,12362.0,1395.359
1562774400000,12362.0,12368.0,12099.5,12293.0,1557.7341
1562781600000,12293.0,12326.5,11931.5,12071.0,1583.7185
1562788800000,12071.0,12106.5,11569.0,11970.0,1572.7614
1562796000000,11970.0,12210.0,11864.0,12106.5,1593.451
1562803200000,12106.5,12110.0,11783.5,11995.5,1579.4914
1562810400000,11995.5,12045.5,11622.5,11702.5,1600.0652
1562817600000,11702.5,11733.0,11221.5,11440.0,1567.2229
1562824800000,11440.0,11611.0,11375.5,11585.0,1515.3113
1562832000000,11585.0,11606.5,11359.0,11456.5,1589.8142
1562839200000,11456.5,11623.0,11296.0,11600.0,1604.5136
1562846400000,11600.0,11718.5,11550.0,11611.5,1411.5324
1562853600000,11611.5,11780.0,11412.5,11489.5,1598.2531
1562860800000,11489.5,11748.0,11379.0,11669.5,1586.1111
1562868000000,11669.5,11695.0,11496.0,11562.0,1590.6631
1562875200000,11562.0,11620.0,10999.5,11289.0,1557.4807
1562882400000,11289.0,11435.0,11192.0,11340.5,1594.1712
1562889600000,11340.5,11519.5,11200.0,11422.5,1584.3446
1562896800000,11422.5,11429.0,11112.0,11187.5,1626.4418
1562904000000,11187.5,11418.0,11079.0,11398.0,1500.5538
1562911200000,11398.0,11719.5,11326.0,11650.0,1547.8774
1562918400000,11650.0,11695.0,11541.0,11633.5,1622.2738
1562925600000,11633.5,11743.5,11590.0,11654.5,1599.181
1562932800000,11654.5,11712.0,11578.5,11633.0,1350.2717
1562940000000,11633.0,11677.0,11441.0,11476.5,1511.2021
1562947200000,11476.5,11615.5,11399.0,11590.0,1623.1477
1562954400000,11590.0,11646.5,11497.0,11584.5,1626.1205
1562961600000,11584.5,11878.0,11582.5,11745.0,1629.7524
1562968800000,11745.0,11809.0,11710.0,11753.5,1633.4096
1562976000000,11753.5,11794.0,11608.5,11661.5,1637.9423
1562983200000,11661.5,11704.0,11530.5,11582.0,1411.6335
1562990400000,11582.0,11657.5,11510.0,11645.5,1610.1759
1562997600000,11645.5,11648.0,11450.5,11468.5,1479.7519
1563004800000,11468.5,11590.0,11450.5,11502.0,1620.6363
1563012000000,11502.0,11502.0,11199.0,11298.0,1616.3905
1563019200000,11298.0,11450.0,11260.0,11358.5,1627.5685
1563026400000,11358.5,11428.0,11281.5,11413.0,1630.2308
1563033600000,11413.0,11478.5,11247.5,11343.0,1639.8711
1563040800000,11343.0,11344.0,11029.5,11192.5,1609.8225
1563048000000,11192.5,11200.0,10838.0,11054.0,1616.7761
1563055200000,11054.0,11438.0,11007.5,11359.5,1606.4199
1563062400000,11359.5,11445.0,11251.0,11384.5,1616.419
1563069600000,11384.5,11450.0,11280.0,11283.0,1630.4014
1563076800000,11283.0,11345.0,11150.0,11226.0,1632.9734
1563084000000,11226.0,11297.0,11090.0,11130.0,1620.6777
1563091200000,11130.0,11195.5,10714.0,10850.0,1636.125
1563098400000,10850.0,10930.0,10552.0,10679.5,1589.7532
1563105600000,10679.5,10755.0,10517.0,10637.0,890.0349
1563112800000,10637.0,10710.0,10305.5,10305.5,822.8284
1563120000000,10415.5,10680.5,10337.5,10571.5,859.2805
1563127200000,10571.5,10602.0,10314.5,10484.0,861.1929
1563134400000,10484.0,10726.0,10363.5,10652.5,854.7305
1563141600000,10652.5,10678.0,10100.0,10182.0,869.03
1563148800000,10182.0,10194.0,9897.0,10038.5,851.0632
1563156000000,10038.5,10262.5,9859.0,10243.5,850.7869
1563163200000,10243.5,10286.5,10055.0,10168.0,835.3841
1563170400000,10168.0,10338.5,10073.5,10321.5,877.588
1563177600000,10321.5,10371.5,10130.5,10314.5,814.3422
1563184800000,10314.5,10389.5,10249.5,10296.0,879.7207
1563192000000,10296.0,10385.0,10064.5,10370.0,873.7684
1563199200000,10370.0,10609.5,10370.0,10563.0,878.5654
1563206400000,10563.0,10666.5,10429.0,10429.5,880.4864
1563213600000,10429.5,10947.0,10368.5,10841.5,866.2038
1563220800000,10841.5,10944.5,10733.5,10739.5,873.1928
1563228000000,10739.5,11075.0,10733.5,10837.0,885.946
1563235200000,10837.0,11021.0,10819.5,10911.5,887.5795
1563242400000,10911.5,10915.0,10628.0,10695.5,925.1845
1563249600000,10695.5,10791.5,10600.5,10752.5,961.2179
1563256800000,10752.5,10781.5,10498.5,10715.0,1384.9384
1563264000000,10715.0,10839.5,10629.5,10669.5,1205.296
1563271200000,10669.5,10752.0,10580.5,10682.5,1148.3603
1563278400000,10682.5,10683.0,10328.5,10378.5,1833.4266
1563285600000,10378.5,10555.0,10338.5,10495.5,1269.0099
1563292800000,10495.5,10497.0,9513.0,9673.5,2887.5248
1563300000000,9673.5,9783.5,9562.0,9698.5,1981.0424
1563307200000,9698.5,9768.5,9410.0,9643.0,1980.4687
1563314400000,9643.0,9643.5,9352.0,9420.0,2455.3978
1563321600000,9420.0,9629.0,9420.0,9454.5,1549.5481
1563328800000,9454.5,9458.0,9216.0,9398.5,2026.1769
1563336000000,9398.5,9562.0,9308.0,9546.5,1512.438
1563343200000,9546.5,9593.0,9432.0,9549.5,1425.9464
1563350400000,9549.5,9597.0,9410.0,9435.5,1376.8528
1563357600000,9435.5,9435.5,9056.0,9151.5,2335.3013
1563364800000,9151.5,9506.0,9082.0,9493.5,2109.9511
1563372000000,9493.5,9799.0,9493.5,9717.0,1766.8953
1563379200000,9717.0,9857.0,9641.0,9783.5,1983.8619
1563386400000,9783.5,9951.5,9703.5,9728.5,1671.9771
1563393600000,9728.5,9946.5,9624.0,9790.5,2084.7988
1563400800000,9790.5,9898.5,9590.5,9664.0,1871.1361
1563408000000,9664.0,9800.0,9551.5,9759.0,1605.1498
1563415200000,9759.0,9804.0,9644.5,9705.0,1470.1195
1563422400000,9705.0,9893.0,9650.5,9814.0,1499.2117
1563429600000,9814.0,9998.5,9778.5,9792.5,1818.2023
1563436800000,9792.5,9836.0,9676.0,9731.5,1604.6761
1563444000000,9731.5,9868.0,9716.5,9750.5,1488.8654
1563451200000,9750.5,9753.0,9321.0,9396.5,2823.3969
1563458400000,9396.5,10448.5,9278.5,10432.5,3504.4881
1563465600000,10432.5,10664.5,10344.5,10514.5,2579.3941
1563472800000,10514.5,10710.5,10450.0,10487.0,2275.8424
1563480000000,10487.0,10695.0,10480.5,10557.0,1691.9836
1563487200000,10557.0,10774.5,10482.0,10628.5,1780.42
1563494400000,10628.5,10698.0,10528.0,10551.0,1545.2177
1563501600000,10551.0,10658.0,10493.5,10574.5,1444.279
1563508800000,10574.5,10581.5,10383.5,10490.5,1801.6777
1563516000000,10490.5,10638.0,10400.5,10605.0,1637.4146
1563523200000,10605.0,10753.5,10210.5,10334.0,3165.1462
1563530400000,10334.0,10388.5,10242.5,10279.5,1930.6856
1563537600000,10279.5,10650.0,10121.5,10298.5,2791.3877
1563544800000,10298.5,10446.0,10268.5,10410.0,1968.1423
1563552000000,10410.0,10470.0,10300.0,10416.5,1956.7301
1563559200000,10416.5,10446.0,10335.5,10391.5,1326.0844
1563566400000,10391.5,10548.5,10389.5,10539.5,1483.4276
1563573600000,10539.5,10570.0,10434.5,10501.0,1423.0751
1563580800000,10501.0,10579.0,10351.5,10429.5,1489.1344
1563588000000,10429.5,10548.5,10429.0,10508.5,1348.0751
1563595200000,10508.5,10622.0,10458.5,10573.5,1551.4138
1563602400000,10573.5,10682.0,10518.0,10552.5,1662.1112
1563609600000,10552.5,10598.5,10500.0,10547.5,1243.3639
1563616800000,10547.5,10608.0,10450.0,10569.0,1378.1945
1563624000000,10569.0,10704.5,10470.5,10524.5,1651.2558
1563631200000,10524.5,10640.5,10521.0,10614.0,1247.3664
1563638400000,10614.0,10987.5,10559.0,10862.0,2204.4968
1563645600000,10862.0,10933.5,10855.0,10894.5,1245.3147
1563652800000,10894.5,10931.0,10845.5,10927.5,1256.0125
1563660000000,10927.5,11052.0,10658.5,10738.5,1483.5788
1563667200000,10738.5,10810.5,10661.5,10790.5,1414.0585
1563674400000,10790.5,10792.5,10550.0,10579.5,1390.6594
1563681600000,10579.5,10662.5,10550.5,10575.5,1446.8769
1563688800000,10575.5,10629.0,10548.5,10579.5,1155.1524
1563696000000,10579.5,10740.0,10456.0,10670.5,1631.4382
1563703200000,10670.5,10672.0,10513.5,10578.0,1593.685
1563710400000,10578.0,10598.0,10481.5,10530.5,1409.2609
1563717600000,10530.5,10554.5,10340.0,10440.5,1580.2232
1563724800000,10440.5,10475.0,10301.5,10414.0,1222.8562
1563732000000,10414.0,10512.0,10338.5,10404.5,1200.9583
1563739200000,10404.5,10593.5,10387.5,10556.0,1366.7683
1563746400000,10556.0,10641.5,10502.0,10583.5,1121.7113
1563753600000,10583.5,10681.0,10551.5,10580.5,1415.6493
1563760800000,10580.5,10638.5,10563.5,10607.5,1151.4787
1563768000000,10607.5,10633.0,10510.0,10588.0,1146.5979
1563775200000,10588.0,10636.0,10570.5,10597.5,1440.0606
1563782400000,10597.5,10620.0,10441.5,10460.0,1288.0102
1563789600000,10460.0,10622.0,10408.5,10555.0,1503.3682
1563796800000,10555.0,10582.5,10459.5,10493.5,1123.2965
1563804000000,10493.5,10540.0,10163.5,10240.5,2074.5775
1563811200000,10240.5,10419.5,10188.5,10349.5,1389.8662
1563818400000,10349.5,10353.0,10100.5,10167.0,1491.3903
1563825600000,10167.0,10398.5,10124.5,10290.0,1428.3391
1563832800000,10290.0,10385.5,10250.5,10338.5,1215.874
